======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+2.83,+0.02,+7.77]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+2.83,+0.02,+7.77]N(w) | tau=[+1.50,+2.31,+3.35]Nm | pwm=[1000,1300,1217,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.74,+0.25,+0.13]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.25,+0.13]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.25,+0.13]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.25,+0.13]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.26,+0.13]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.26,+0.13]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.26,+0.13]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.014,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.26,+0.13]Nm | pwm=[1000,1190,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.015,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.26,+0.13]Nm | pwm=[1000,1190,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.015,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.27,+0.13]Nm | pwm=[1000,1190,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.015,-0.359,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.27,+0.13]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.015,-0.358,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.75,+0.27,+0.13]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.015,-0.358,-0.300]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.76,+0.27,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.015,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.76,+0.27,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.37]N(w) | tau=[-0.76,+0.27,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.016,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.28,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.29,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.29,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.76,+0.29,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.301]m | f_tot=[+7.82,-0.17,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.17,+2.38]N(w) | tau=[-0.77,+0.29,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.29,+0.12]Nm | pwm=[1000,1191,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.29,+0.12]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.12]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.12]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.358,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.12]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.017,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.30,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.31,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.31,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.77,+0.31,+0.11]Nm | pwm=[1000,1192,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.78,+0.31,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.78,+0.31,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.16,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.16,+2.38]N(w) | tau=[-0.78,+0.31,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1193,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.32,+0.11]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.33,+0.11]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.33,+0.11]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.15,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.15,+2.38]N(w) | tau=[-0.78,+0.33,+0.11]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.78,+0.33,+0.11]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.78,+0.33,+0.10]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.79,+0.33,+0.10]Nm | pwm=[1000,1194,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.79,+0.33,+0.10]Nm | pwm=[1000,1195,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.79,+0.34,+0.10]Nm | pwm=[1000,1195,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.79,+0.34,+0.10]Nm | pwm=[1000,1195,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.79,+0.34,+0.10]Nm | pwm=[1000,1195,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.14,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.14,+2.39]N(w) | tau=[-0.79,+0.34,+0.10]Nm | pwm=[1000,1195,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.13,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.13,+2.39]N(w) | tau=[-0.79,+0.34,+0.10]Nm | pwm=[1000,1195,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.13,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.13,+2.39]N(w) | tau=[-0.79,+0.34,+0.10]Nm | pwm=[1000,1196,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.13,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.13,+2.39]N(w) | tau=[-0.79,+0.35,+0.10]Nm | pwm=[1000,1196,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.13,+2.39]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.13,+2.39]N(w) | tau=[-0.79,+0.35,+0.10]Nm | pwm=[1000,1196,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.13,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.13,+2.39]N(w) | tau=[-0.80,+0.35,+0.10]Nm | pwm=[1000,1196,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.13,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.13,+2.39]N(w) | tau=[-0.80,+0.35,+0.10]Nm | pwm=[1000,1196,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.12,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.12,+2.39]N(w) | tau=[-0.80,+0.36,+0.10]Nm | pwm=[1000,1197,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.12,+2.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.12,+2.39]N(w) | tau=[-0.80,+0.36,+0.10]Nm | pwm=[1000,1197,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.12,+2.38]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.12,+2.38]N(w) | tau=[-0.80,+0.36,+0.09]Nm | pwm=[1000,1197,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.12,+2.38]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+7.82,-0.12,+2.38]N(w) | tau=[-0.80,+0.36,+0.09]Nm | pwm=[1000,1197,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.82,-0.12,+2.38]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.82,-0.12,+2.38]N(w) | tau=[-0.80,+0.36,+0.09]Nm | pwm=[1000,1198,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.83,-0.11,+2.38]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.83,-0.11,+2.38]N(w) | tau=[-0.80,+0.37,+0.09]Nm | pwm=[1000,1198,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.018,-0.357,-0.302]m | f_tot=[+7.83,-0.11,+2.38]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.83,-0.11,+2.38]N(w) | tau=[-0.80,+0.37,+0.09]Nm | pwm=[1000,1198,1000,1300,1000,1000]us
