[run_modee] stance_use_props = True
======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+0.00,+0.02,+8.13]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.00,+0.02,+8.13]N(w) | tau=[+1.92,+2.76,+2.47]Nm | pwm=[1000,1201,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.082,+0.352,-0.140]m | f_tot=[+78.95,+64.13,+204.65]N(w) | f_grf=[+77.86,+54.58,+201.92]N(w) | f_leg=[-77.86,-54.58,-201.92]N(w) | f_prop=[+1.09,+9.56,+2.73]N(w) | tau=[+8.00,-2.38,+4.61]Nm | pwm=[1000,1000,1000,1300,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.116,+0.342,-0.144]m | f_tot=[+79.29,+64.22,+204.16]N(w) | f_grf=[+77.86,+54.58,+201.92]N(w) | f_leg=[-77.86,-54.58,-201.92]N(w) | f_prop=[+1.43,+9.64,+2.25]N(w) | tau=[+8.00,-2.38,+4.61]Nm | pwm=[1000,1000,1000,1300,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.155,+0.326,-0.145]m | f_tot=[+51.87,+42.46,+221.27]N(w) | f_grf=[+49.64,+29.86,+219.16]N(w) | f_leg=[-49.64,-29.86,-219.16]N(w) | f_prop=[+2.24,+12.60,+2.11]N(w) | tau=[+8.00,+1.59,+2.28]Nm | pwm=[1000,1300,1000,1217,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.224,+0.291,-0.139]m | f_tot=[+17.36,+49.82,+220.86]N(w) | f_grf=[+15.24,+40.12,+219.75]N(w) | f_leg=[-15.24,-40.12,-219.75]N(w) | f_prop=[+2.12,+9.71,+1.11]N(w) | tau=[+8.00,+3.02,+2.63]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.257,+0.269,-0.135]m | f_tot=[-0.54,+57.90,+220.52]N(w) | f_grf=[-2.96,+48.23,+219.66]N(w) | f_leg=[+2.96,-48.23,-219.66]N(w) | f_prop=[+2.41,+9.67,+0.86]N(w) | tau=[+8.00,+4.23,+2.14]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.284,+0.248,-0.150]m | f_tot=[-5.92,+83.83,+219.85]N(w) | f_grf=[-8.80,+76.27,+219.55]N(w) | f_leg=[+8.80,-76.27,-219.55]N(w) | f_prop=[+2.88,+7.56,+0.30]N(w) | tau=[+6.01,+6.29,+8.00]Nm | pwm=[1000,1010,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.317,+0.217,-0.172]m | f_tot=[-10.87,+116.26,+218.95]N(w) | f_grf=[-14.66,+109.11,+218.96]N(w) | f_leg=[+14.66,-109.11,-218.96]N(w) | f_prop=[+3.78,+7.15,-0.02]N(w) | tau=[+1.90,+3.77,+8.00]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.422,+0.040,-0.102]m | f_tot=[-9.77,+115.55,+218.62]N(w) | f_grf=[-14.66,+109.11,+218.96]N(w) | f_leg=[+14.66,-109.11,-218.96]N(w) | f_prop=[+4.89,+6.44,-0.34]N(w) | tau=[+1.90,+3.77,+8.00]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.430,+0.015,-0.110]m | f_tot=[-8.91,+114.79,+218.50]N(w) | f_grf=[-14.66,+109.11,+218.96]N(w) | f_leg=[+14.66,-109.11,-218.96]N(w) | f_prop=[+5.75,+5.68,-0.46]N(w) | tau=[+1.90,+3.77,+8.00]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.421,+0.040,-0.201]m | f_tot=[+7.09,+4.66,-0.57]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+7.09,+4.66,-0.57]N(w) | tau=[+0.24,-0.74,+0.35]Nm | pwm=[1000,1300,1200,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.406,+0.048,-0.255]m | f_tot=[+7.54,+3.83,-0.49]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+7.54,+3.83,-0.49]N(w) | tau=[+0.06,-1.17,+1.23]Nm | pwm=[1000,1300,1190,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.390,+0.054,-0.291]m | f_tot=[+7.61,+2.77,-0.06]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[+7.61,+2.77,-0.06]N(w) | tau=[+0.04,-1.37,+1.74]Nm | pwm=[1000,1094,1172,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.386,+0.056,-0.298]m | f_tot=[+8.07,+2.26,+0.31]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+8.07,+2.26,+0.31]N(w) | tau=[-0.01,-1.56,+1.96]Nm | pwm=[1000,1300,1203,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.386,+0.058,-0.297]m | f_tot=[+8.19,+1.49,+0.65]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[+8.19,+1.49,+0.65]N(w) | tau=[-0.01,-1.51,+1.73]Nm | pwm=[1000,1300,1219,1001,1000,1000]us
[modee] FLIGHT | pos=[+0.389,+0.059,-0.289]m | f_tot=[+8.20,+0.95,+0.95]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[+8.20,+0.95,+0.95]N(w) | tau=[+0.01,-1.41,+1.38]Nm | pwm=[1000,1300,1229,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.393,+0.062,-0.274]m | f_tot=[+8.08,+0.26,+1.40]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+8.08,+0.26,+1.40]N(w) | tau=[+0.06,-1.12,+0.44]Nm | pwm=[1000,1300,1211,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.397,+0.065,-0.260]m | f_tot=[+7.90,-0.35,+1.86]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+7.90,-0.35,+1.86]N(w) | tau=[+0.09,-0.95,-0.08]Nm | pwm=[1000,1300,1128,1001,1000,1000]us
[modee] FLIGHT | pos=[+0.399,+0.069,-0.248]m | f_tot=[+7.69,-0.95,+2.40]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+7.69,-0.95,+2.40]N(w) | tau=[+0.11,-0.86,-0.31]Nm | pwm=[1000,1300,1081,1001,1000,1000]us
[modee] FLIGHT | pos=[+0.396,+0.076,-0.247]m | f_tot=[+7.54,-1.40,+2.90]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.54,-1.40,+2.90]N(w) | tau=[+0.12,-0.71,-0.52]Nm | pwm=[1000,1300,1227,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.390,+0.086,-0.252]m | f_tot=[+7.32,-1.71,+3.32]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+7.32,-1.71,+3.32]N(w) | tau=[+0.14,-0.57,-0.62]Nm | pwm=[1000,1288,1263,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.375,+0.105,-0.266]m | f_tot=[+6.84,-2.11,+3.79]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+6.84,-2.11,+3.79]N(w) | tau=[+0.14,-0.45,-0.51]Nm | pwm=[1000,1300,1091,1001,1000,1000]us
[modee] FLIGHT | pos=[+0.365,+0.118,-0.274]m | f_tot=[+6.64,-2.48,+4.19]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+6.64,-2.48,+4.19]N(w) | tau=[+0.10,-0.40,-0.32]Nm | pwm=[1000,1251,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.383,+0.102,-0.254]m | f_tot=[+6.49,-2.58,+4.39]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+6.49,-2.58,+4.39]N(w) | tau=[+0.07,-0.21,-0.43]Nm | pwm=[1000,1241,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.399,+0.081,-0.230]m | f_tot=[+6.27,-2.66,+4.37]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+6.27,-2.66,+4.37]N(w) | tau=[+0.02,+0.09,-1.31]Nm | pwm=[1000,1300,1001,1037,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.068,-0.215]m | f_tot=[+6.15,-2.99,+4.34]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+6.15,-2.99,+4.34]N(w) | tau=[+0.02,+0.09,-1.31]Nm | pwm=[1000,1300,1000,1038,1000,1000]us
[modee] FLIGHT | pos=[+0.407,+0.068,-0.219]m | f_tot=[+6.06,-3.34,+4.22]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+6.06,-3.34,+4.22]N(w) | tau=[+0.03,+0.09,-1.31]Nm | pwm=[1000,1300,1001,1037,1000,1000]us
[modee] FLIGHT | pos=[+0.405,+0.071,-0.225]m | f_tot=[+5.95,-3.72,+4.04]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+5.95,-3.72,+4.04]N(w) | tau=[+0.03,+0.10,-1.27]Nm | pwm=[1000,1300,1001,1037,1000,1000]us
[modee] FLIGHT | pos=[+0.399,+0.078,-0.237]m | f_tot=[+5.84,-4.02,+3.93]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.84,-4.02,+3.93]N(w) | tau=[+0.01,+0.04,-0.58]Nm | pwm=[1000,1300,1000,1040,1000,1000]us
[modee] FLIGHT | pos=[+0.398,+0.080,-0.240]m | f_tot=[+5.74,-4.21,+3.91]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.74,-4.21,+3.91]N(w) | tau=[+0.00,-0.03,+0.25]Nm | pwm=[1000,1300,1000,1043,1000,1000]us
[modee] FLIGHT | pos=[+0.405,+0.069,-0.227]m | f_tot=[+5.61,-4.33,+4.00]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.61,-4.33,+4.00]N(w) | tau=[-0.02,+0.03,+0.32]Nm | pwm=[1000,1300,1000,1049,1000,1000]us
[modee] FLIGHT | pos=[+0.406,+0.067,-0.226]m | f_tot=[+5.53,-4.45,+4.00]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.53,-4.45,+4.00]N(w) | tau=[-0.03,+0.09,+0.31]Nm | pwm=[1000,1300,1000,1054,1000,1000]us
[modee] FLIGHT | pos=[+0.405,+0.068,-0.231]m | f_tot=[+5.42,-4.65,+3.96]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.42,-4.65,+3.96]N(w) | tau=[-0.05,+0.08,+0.59]Nm | pwm=[1000,1300,1000,1059,1000,1000]us
[modee] FLIGHT | pos=[+0.404,+0.068,-0.235]m | f_tot=[+5.32,-4.80,+3.94]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.32,-4.80,+3.94]N(w) | tau=[-0.06,+0.06,+0.88]Nm | pwm=[1000,1300,1000,1063,1000,1000]us
[modee] FLIGHT | pos=[+0.403,+0.069,-0.238]m | f_tot=[+5.19,-4.99,+3.92]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.19,-4.99,+3.92]N(w) | tau=[-0.06,+0.08,+1.13]Nm | pwm=[1000,1300,1000,1069,1000,1000]us
[modee] FLIGHT | pos=[+0.403,+0.070,-0.235]m | f_tot=[+5.09,-5.13,+3.90]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+5.09,-5.13,+3.90]N(w) | tau=[-0.06,+0.13,+1.22]Nm | pwm=[1000,1300,1000,1074,1000,1000]us
[modee] FLIGHT | pos=[+0.404,+0.072,-0.228]m | f_tot=[+4.95,-5.29,+3.90]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.95,-5.29,+3.90]N(w) | tau=[-0.06,+0.23,+1.21]Nm | pwm=[1000,1300,1000,1080,1000,1000]us
[modee] FLIGHT | pos=[+0.405,+0.073,-0.223]m | f_tot=[+4.83,-5.42,+3.90]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.83,-5.42,+3.90]N(w) | tau=[-0.07,+0.31,+1.17]Nm | pwm=[1000,1300,1000,1086,1000,1000]us
[modee] FLIGHT | pos=[+0.406,+0.074,-0.216]m | f_tot=[+4.68,-5.58,+3.90]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.68,-5.58,+3.90]N(w) | tau=[-0.07,+0.40,+1.14]Nm | pwm=[1000,1300,1000,1093,1000,1000]us
[modee] FLIGHT | pos=[+0.406,+0.075,-0.211]m | f_tot=[+4.56,-5.70,+3.91]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.56,-5.70,+3.91]N(w) | tau=[-0.08,+0.47,+1.12]Nm | pwm=[1000,1300,1000,1100,1000,1000]us
[modee] FLIGHT | pos=[+0.407,+0.076,-0.205]m | f_tot=[+4.40,-5.84,+3.92]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.40,-5.84,+3.92]N(w) | tau=[-0.08,+0.48,+1.12]Nm | pwm=[1000,1300,1000,1108,1000,1000]us
[modee] FLIGHT | pos=[+0.407,+0.077,-0.199]m | f_tot=[+4.22,-5.98,+3.93]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.22,-5.98,+3.93]N(w) | tau=[-0.08,+0.49,+1.12]Nm | pwm=[1000,1300,1000,1117,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.078,-0.195]m | f_tot=[+4.08,-6.08,+3.95]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+4.08,-6.08,+3.95]N(w) | tau=[-0.08,+0.50,+1.13]Nm | pwm=[1000,1300,1000,1122,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.078,-0.194]m | f_tot=[+3.91,-6.18,+3.97]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.91,-6.18,+3.97]N(w) | tau=[-0.07,+0.51,+1.15]Nm | pwm=[1000,1300,1000,1125,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.078,-0.194]m | f_tot=[+3.80,-6.25,+3.97]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.80,-6.25,+3.97]N(w) | tau=[-0.07,+0.51,+1.17]Nm | pwm=[1000,1300,1000,1129,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.077,-0.196]m | f_tot=[+3.68,-6.32,+3.98]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.68,-6.32,+3.98]N(w) | tau=[-0.07,+0.52,+1.20]Nm | pwm=[1000,1300,1000,1134,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.077,-0.197]m | f_tot=[+3.61,-6.36,+3.99]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.61,-6.36,+3.99]N(w) | tau=[-0.07,+0.53,+1.21]Nm | pwm=[1000,1300,1000,1138,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.075,-0.198]m | f_tot=[+3.52,-6.42,+4.01]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.52,-6.42,+4.01]N(w) | tau=[-0.07,+0.54,+1.22]Nm | pwm=[1000,1300,1000,1144,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.074,-0.200]m | f_tot=[+3.45,-6.45,+4.02]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.45,-6.45,+4.02]N(w) | tau=[-0.08,+0.55,+1.22]Nm | pwm=[1000,1300,1000,1149,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.073,-0.202]m | f_tot=[+3.36,-6.50,+4.03]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.36,-6.50,+4.03]N(w) | tau=[-0.08,+0.55,+1.22]Nm | pwm=[1000,1300,1000,1155,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.071,-0.203]m | f_tot=[+3.29,-6.53,+4.04]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.29,-6.53,+4.04]N(w) | tau=[-0.09,+0.56,+1.20]Nm | pwm=[1000,1300,1000,1159,1000,1000]us
[modee] FLIGHT | pos=[+0.409,+0.069,-0.204]m | f_tot=[+3.22,-6.57,+4.05]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.22,-6.57,+4.05]N(w) | tau=[-0.10,+0.57,+1.18]Nm | pwm=[1000,1300,1000,1164,1000,1000]us
[modee] FLIGHT | pos=[+0.409,+0.067,-0.206]m | f_tot=[+3.15,-6.60,+4.06]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.15,-6.60,+4.06]N(w) | tau=[-0.11,+0.58,+1.16]Nm | pwm=[1000,1300,1000,1169,1000,1000]us
[modee] FLIGHT | pos=[+0.409,+0.065,-0.207]m | f_tot=[+3.10,-6.63,+4.07]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.10,-6.63,+4.07]N(w) | tau=[-0.12,+0.59,+1.13]Nm | pwm=[1000,1300,1000,1173,1000,1000]us
[modee] FLIGHT | pos=[+0.409,+0.062,-0.208]m | f_tot=[+3.03,-6.65,+4.08]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.03,-6.65,+4.08]N(w) | tau=[-0.13,+0.60,+1.09]Nm | pwm=[1000,1300,1000,1178,1000,1000]us
[modee] FLIGHT | pos=[+0.409,+0.060,-0.209]m | f_tot=[+2.99,-6.67,+4.08]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.99,-6.67,+4.08]N(w) | tau=[-0.14,+0.61,+1.05]Nm | pwm=[1000,1300,1000,1181,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.057,-0.210]m | f_tot=[+2.94,-6.69,+4.09]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.94,-6.69,+4.09]N(w) | tau=[-0.15,+0.62,+1.01]Nm | pwm=[1000,1300,1000,1185,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.054,-0.211]m | f_tot=[+2.90,-6.71,+4.10]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.90,-6.71,+4.10]N(w) | tau=[-0.16,+0.63,+0.96]Nm | pwm=[1000,1300,1000,1188,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.051,-0.213]m | f_tot=[+2.86,-6.72,+4.11]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.86,-6.72,+4.11]N(w) | tau=[-0.18,+0.64,+0.92]Nm | pwm=[1000,1300,1000,1191,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.048,-0.214]m | f_tot=[+2.83,-6.74,+4.11]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.83,-6.74,+4.11]N(w) | tau=[-0.19,+0.65,+0.86]Nm | pwm=[1000,1300,1000,1194,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.045,-0.215]m | f_tot=[+2.79,-6.75,+4.12]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.79,-6.75,+4.12]N(w) | tau=[-0.20,+0.66,+0.82]Nm | pwm=[1000,1300,1000,1196,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.042,-0.216]m | f_tot=[+2.76,-6.76,+4.12]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.76,-6.76,+4.12]N(w) | tau=[-0.21,+0.67,+0.77]Nm | pwm=[1000,1300,1000,1199,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.039,-0.217]m | f_tot=[+2.74,-6.77,+4.13]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.74,-6.77,+4.13]N(w) | tau=[-0.22,+0.67,+0.72]Nm | pwm=[1000,1300,1000,1201,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.036,-0.219]m | f_tot=[+2.71,-6.78,+4.13]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.71,-6.78,+4.13]N(w) | tau=[-0.22,+0.68,+0.66]Nm | pwm=[1000,1300,1000,1203,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.033,-0.220]m | f_tot=[+2.69,-6.78,+4.14]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.69,-6.78,+4.14]N(w) | tau=[-0.23,+0.69,+0.61]Nm | pwm=[1000,1300,1000,1204,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.029,-0.221]m | f_tot=[+2.66,-6.79,+4.14]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.66,-6.79,+4.14]N(w) | tau=[-0.24,+0.69,+0.56]Nm | pwm=[1000,1300,1000,1205,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.027,-0.223]m | f_tot=[+2.64,-6.80,+4.14]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.64,-6.80,+4.14]N(w) | tau=[-0.25,+0.70,+0.51]Nm | pwm=[1000,1300,1000,1207,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.023,-0.224]m | f_tot=[+2.62,-6.81,+4.15]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.62,-6.81,+4.15]N(w) | tau=[-0.26,+0.70,+0.46]Nm | pwm=[1000,1300,1000,1208,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.020,-0.225]m | f_tot=[+2.60,-6.81,+4.15]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.60,-6.81,+4.15]N(w) | tau=[-0.26,+0.71,+0.41]Nm | pwm=[1000,1300,1000,1209,1000,1000]us
[modee] FLIGHT | pos=[+0.411,+0.016,-0.227]m | f_tot=[+2.57,-6.82,+4.16]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.57,-6.82,+4.16]N(w) | tau=[-0.27,+0.71,+0.36]Nm | pwm=[1000,1300,1000,1211,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.012,-0.228]m | f_tot=[+2.55,-6.83,+4.16]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.55,-6.83,+4.16]N(w) | tau=[-0.28,+0.71,+0.30]Nm | pwm=[1000,1300,1000,1212,1000,1000]us
[modee] FLIGHT | pos=[+0.410,+0.009,-0.229]m | f_tot=[+2.53,-6.83,+4.17]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.53,-6.83,+4.17]N(w) | tau=[-0.28,+0.72,+0.24]Nm | pwm=[1000,1300,1000,1213,1000,1000]us
