======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+0.00,+0.02,+8.13]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.00,+0.02,+8.13]N(w) | tau=[+1.92,+2.76,+2.47]Nm | pwm=[1000,1201,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.275,-0.243]m | f_tot=[-7.00,-1.71,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-7.00,-1.71,+4.14]N(w) | tau=[-0.37,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.275,-0.243]m | f_tot=[-7.00,-1.71,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-7.00,-1.71,+4.14]N(w) | tau=[-0.37,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.275,-0.243]m | f_tot=[-7.00,-1.71,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-7.00,-1.71,+4.14]N(w) | tau=[-0.37,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.275,-0.243]m | f_tot=[-7.00,-1.71,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-7.00,-1.71,+4.14]N(w) | tau=[-0.37,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.276,-0.243]m | f_tot=[-7.00,-1.70,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-7.00,-1.70,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.276,-0.243]m | f_tot=[-6.99,-1.70,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.70,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.276,-0.243]m | f_tot=[-6.99,-1.70,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.70,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.279,+0.276,-0.243]m | f_tot=[-6.99,-1.69,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.69,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.276,-0.243]m | f_tot=[-6.99,-1.69,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.69,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.276,-0.243]m | f_tot=[-6.99,-1.69,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.69,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.276,-0.243]m | f_tot=[-6.99,-1.68,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.68,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.276,-0.243]m | f_tot=[-6.99,-1.68,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.68,+4.14]N(w) | tau=[-0.38,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.276,-0.243]m | f_tot=[-6.99,-1.68,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.68,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.276,-0.243]m | f_tot=[-6.99,-1.67,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.67,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.243]m | f_tot=[-6.99,-1.67,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.67,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.67,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.67,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.66,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.66,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.66,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.66,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.66,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.66,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.66,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.66,+4.14]N(w) | tau=[-0.39,+0.16,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.65,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.65,+4.14]N(w) | tau=[-0.39,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.65,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.65,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.65,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.65,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.277,-0.242]m | f_tot=[-6.99,-1.64,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.64,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1218,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.64,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.64,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.64,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.64,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.63,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.63,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.63,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.63,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.63,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.63,+4.14]N(w) | tau=[-0.40,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.62,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.62,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.62,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.62,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.62,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.62,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.278,-0.242]m | f_tot=[-6.99,-1.61,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.61,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.61,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.61,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.61,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.61,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.61,+4.14]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.61,+4.14]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.60,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.60,+4.15]N(w) | tau=[-0.41,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.60,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.60,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.60,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.60,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.59,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.59,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.59,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.59,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1216,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.59,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.59,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.279,-0.242]m | f_tot=[-6.99,-1.58,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.58,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.280,-0.242]m | f_tot=[-6.99,-1.58,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.58,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.280,-0.242]m | f_tot=[-6.99,-1.58,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.58,+4.15]N(w) | tau=[-0.42,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.280,-0.242]m | f_tot=[-6.99,-1.57,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.57,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.280,-0.242]m | f_tot=[-6.99,-1.57,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.57,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.280,-0.242]m | f_tot=[-6.99,-1.57,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.57,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.280,-0.242]m | f_tot=[-6.99,-1.57,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.57,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.280,-0.242]m | f_tot=[-6.99,-1.56,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.99,-1.56,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1215,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.280,-0.242]m | f_tot=[-6.98,-1.56,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.56,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.280,-0.242]m | f_tot=[-6.98,-1.56,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.56,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.280,-0.242]m | f_tot=[-6.98,-1.55,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.55,+4.15]N(w) | tau=[-0.43,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.55,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.55,+4.15]N(w) | tau=[-0.44,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.55,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.55,+4.15]N(w) | tau=[-0.44,+0.15,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.54,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.54,+4.15]N(w) | tau=[-0.44,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.54,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.54,+4.15]N(w) | tau=[-0.44,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.54,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.54,+4.15]N(w) | tau=[-0.44,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1214,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.54,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.54,+4.15]N(w) | tau=[-0.44,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.53,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.53,+4.15]N(w) | tau=[-0.44,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.53,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.53,+4.15]N(w) | tau=[-0.44,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.281,-0.241]m | f_tot=[-6.98,-1.53,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.53,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.52,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.52,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.52,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.52,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.52,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.52,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.51,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.51,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.51,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.51,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1213,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.51,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.51,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1212,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.51,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.51,+4.15]N(w) | tau=[-0.45,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1212,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.50,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.50,+4.15]N(w) | tau=[-0.46,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1212,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.50,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.50,+4.15]N(w) | tau=[-0.46,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1212,1000,1000]us
[modee] FLIGHT | pos=[-0.277,+0.282,-0.241]m | f_tot=[-6.98,-1.50,+4.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.98,-1.50,+4.15]N(w) | tau=[-0.46,+0.14,-0.09]Nm | pwm=[1000,1000,1300,1212,1000,1000]us
